,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
678,bcls,product,452615,0.3645388,HERRADURA - REPOSADO,,,Tequila,3.3,[],True,77.99,,,2023-04-30T00:00:00.000-07:00,,"91 Points, Ultimate Spirits Challenge 2022: ""Shows a lovely mingling of earthy agave spice, tropical toned fruit, luxurious oak vanillin, and rich orchard aromas. The palate is balanced and complex seamlessly marrying ripe fruit with a touch of rich dark chocolate. ""
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,452615,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/452615.jpeg,804,2023-05-08 09:10:01,,1,['00744607111324'],False,,0.75,[],HERRADURA - REPOSADO,,Mexico,False,,2,2,,,False,95.0, REPOSADO,0.4,,False,['On Sale'],SR,,HERRADURA ,MX,,Gold Tequila,Tequila,False,False,0,72.99,,False,,,herradura - reposado,,2023-06-03T00:00:00.000-07:00,298,Spirits,,,1004,1022,1272,603.0,62703.96,0.30000000000000004,259.9666666666666,0.4797979797979798
679,bcls,product,204560,0.3555091,HIGHLAND PARK - 12 YEAR OLD,,,Whisky,4.1,[],,79.99,,,,,"96 Points, Ultimate Spirits Challenge 2022: ""A wonderfully complex spirit with undulating aromas of peat smoke, milk caramel, and buttery tarts of roasted apple and pear fruit. Medium-bodied with a silky texture, the alcohol is seamlessly integrated into the spirit, with wisps of aromatic wood and a slightly tannic finish.""
",,[],,,204560,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/204560.jpeg,1374,2023-05-08 09:10:01,Orkney Island,1,"['00812066020300', '05010314575106', '00087236400095', '05010314066703']",False,,0.75,[],HIGHLAND PARK - 12 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,151.0, 12 YEAR OLD,0.43,,False,[],SR,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,79.99,,False,,,highland park - 12 year old,,,354,Spirits,,,1004,1024,1289,1030.5,109906.26,0.3225,248.03100775193795,0.7626262626262627
680,bcls,product,748152,0.3645388,HIGHLAND PARK - 15 YEAR OLD,,,Whisky,4.1,[],,184.99,,,,,"98 Points, International Wine & Spirit Competition 2022: ""Exquisitely fresh with divine flavours of ripened red apple, fragrant garden herbs and deep earthy peat. Long and lingering on the finish with a smattering of subtle spice and smooth creamy vanilla.""
",,['BCL Select'],,,748152,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/748152.jpeg,323,2023-05-08 09:10:01,Highland,1,"['00087236400415', '00812066024124', '05010314066604']",False,,0.75,[],HIGHLAND PARK - 15 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,35.0, 15 YEAR OLD,0.44,,True,['BCL Select'],C,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,184.99,,False,,,highland park - 15 year old,,,16,Spirits,,,1004,1024,1289,242.25,59751.770000000004,0.33,560.5757575757576,0.17676767676767677
681,bcls,product,500231,0.3645388,HIGHLAND PARK - 18 YEAR OLD,,,Whisky,4.2,[],,349.99,,,,,"95 Points, International Wine & Spirit Competition 2022: ""Sublimely flavoursome with lashings of ripe honeydew melon, sweet red berries and a generous waft of crackling bonfire smoke. Finishes gloriously with a delectable lingering vein of deep rich malt.""
",,[],,,500231,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/500231.jpeg,657,2023-05-08 09:10:01,Orkney Island,1,"['05010314005207', '00083960540342', '00812066020287', '05010314066802']",False,,0.75,[],HIGHLAND PARK - 18 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,98.0, 18 YEAR OLD,0.43,,False,[],SR,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,349.99,,False,,,highland park - 18 year old,,,230,Spirits,,,1004,1024,1289,492.75,229943.43,0.3225,1085.2403100775193,0.494949494949495
682,bcls,product,67576,0.3645388,HIGHLAND PARK - 21 YEAR OLD,,,Whisky,4.8,[],,649.99,,,,,"96 Points, Ultimate Spirits Challenge 2021: ""Leather and smoke are warm and inviting aromas. The mouthfeel is rich and weighty, yet supple, intertwined with flavors of honeyed grains that deepen into coffee, toasted cacao, and crunchy brown butter crackers. The finish is nicely charred with dark wood aromas lingering.""
",,['BCL Select'],,,67576,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/67576.jpeg,17,2023-05-08 09:10:01,Highland,1,['00812066023240'],False,,0.75,[],HIGHLAND PARK - 21 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,5.0, 21 YEAR OLD,0.46,,True,['BCL Select'],C,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,649.99,,False,,,highland park - 21 year old,,,8,Spirits,,,1004,1024,1289,12.75,11049.83,0.34500000000000003,1884.0289855072463,0.025252525252525252
683,bcls,product,500249,0.3645388,HIGHLAND PARK - 25 YEAR OLD,,,Whisky,4.2,[],,1500.0,,,,,"It's true, bringing an extraordinary and exceptionally balanced 25-Year-Old whisky to life isn't easy. But then again, nothing worthwhile ever is. All those years of ageing in a combination of first-fill sherry seasoned European and American oak casks, and bourbon casks, in Highland Park's temperate Orkney climate, has resulted in a whisky with immense depth and vibrant sweetness. This full-bodied single malt has a rich and nutty spiciness, balanced out with sweet dried fruits, toffee and fudge. It's been named ""Best spirit in the world"" by famed whisky writer Paul Pacult in the Spirit Journal.
",,[],,,500249,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/500249.jpeg,14,2023-05-08 09:10:01,Highland,1,"['05010314300159', '00083960540335', '00812066023141', '05010314066901', '05010314005405', '00812066020331']",False,,0.75,[],HIGHLAND PARK - 25 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,6.0, 25 YEAR OLD,0.46,,False,[],ST,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,1500.0,,False,,,highland park - 25 year old,,,74,Spirits,,,1004,1024,1289,10.5,21000.0,0.34500000000000003,4347.826086956521,0.030303030303030304
684,bcls,product,463656,0.3645388,HIGHLAND PARK - CASK STRENGTH 2021,,,Whisky,3.7,[],,135.99,,,,,"92 Points, Ultimate Spirits Challenge 2022: ""This shows a gigantic nose of windswept tidal pools, buttered toast with berry jam, preserved lemon, graphite shavings, and a whisper of campfire embers. The palate is massive as well and can easily accommodate some added water but even without holds its high octane impressively well.""
",,['BCL Select'],,,463656,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/463656.jpeg,1,2023-05-08 09:10:01,Highland,1,['00812066024117'],False,,0.75,[],HIGHLAND PARK - CASK STRENGTH 2021,,United Kingdom,False,Scotland,2,2,,,False,1.0, CASK STRENGTH 2021,0.639,,True,['BCL Select'],C,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,135.99,,False,,,highland park - cask strength 2021,,,4,Spirits,,,1004,1024,1289,0.75,135.99,0.47925,283.75586854460096,0.005050505050505051
685,bcls,product,453256,0.3555091,HIGHLAND PARK - CASK STRENGTH RELEASE NO. 3,,,Whisky,4.8,[],,136.99,,,,,"Highland Park Cask Strength Release No. 3 is a vatting of first-fill sherry seasoned American, European oak casks and a smaller quantity of refill casks. It boasts aromas of smouldering peat, lightly charred oak, honey-glazed lemons and crushed aniseed, followed by notes of ripe mango, cloudy heather honey and whipped vanilla cream with a hint of aromatic violet on the palate. It concludes with pink grapefruit zest, freshly baked sponge cake, and heathery peat smoke on the long and distinctive finish.
",,[],,,453256,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/453256.jpeg,172,2023-05-08 09:10:01,Orkney Island,1,['00812066024261'],False,,0.75,[],HIGHLAND PARK - CASK STRENGTH RELEASE NO. 3,,United Kingdom,False,Scotland,2,2,,,False,20.0, CASK STRENGTH RELEASE NO. 3,0.6409999999999999,,False,[],ST,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,136.99,,False,,,highland park - cask strength release no. 3,,,18,Spirits,,,1004,1024,1289,129.0,23562.280000000002,0.4807499999999999,284.95059802392103,0.10101010101010101
686,bcls,product,160625,0.3645388,HIGHLAND PARK - MAGNUS,,,Whisky,3.8,[],,54.99,,,,,"Gold, San Francisco World Spirits Competition 2019. A whisky crafted in the old way by a new generation of Vikings, Magnus bears the soul of Viking ancestors and the name of just one — Highland Park founder, Magnus Eunson. Unapologetically bold, smoky and undeniably Orcadian, this single malt has its own distinct character.
",,[],,,160625,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/160625.jpeg,435,2023-05-08 09:10:01,Other Scotch Regions,1,"['00812066021956', '05010314305994']",False,,0.75,[],HIGHLAND PARK - MAGNUS,,United Kingdom,False,Scotland,2,2,,,False,56.0, MAGNUS,0.4,,False,[],SR,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,54.99,,False,,,highland park - magnus,,,137,Spirits,,,1004,1024,1289,326.25,23920.65,0.30000000000000004,183.29999999999998,0.2828282828282828
687,bcls,product,320648,0.3645388,HIGHLAND PARK - ORCADIAN 1968,,,Whisky,3.3,[],,6700.0,,,,,"Highland Park's 1968 vintage is the product of 8 refill casks-7 hogsheads (250 litres) and 1 butt (500 litres). These refill casks were selected by Max McFarlane, their longest standing Whisky Maker, for their exceptional character, and are particularly appropriate for whiskies being laid down for an extended maturation period. They allow the delicate fragrance of the original new make spirit to come through, without being dominated by the cask's woody notes. Imbued with Highland Park's signature aroma of smoky peat, the combination of sandalwood and lemongrass rises to meet a tide of toasted oak shavings, crÃ¨me caramel, ginger, cloves and dried orange peel.
",,['BCL Select'],,,320648,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/320648.jpeg,13,2023-05-08 09:10:01,Orkney Island,1,['00812066021000'],False,,0.75,[],HIGHLAND PARK - ORCADIAN 1968,,United Kingdom,False,Scotland,2,2,,,False,5.0, ORCADIAN 1968,0.456,,True,['BCL Select'],C,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,6700.0,,False,,,highland park - orcadian 1968,,,12,Spirits,,,1004,1024,1289,9.75,87100.0,0.342,19590.6432748538,0.025252525252525252
688,bcls,product,223743,0.3555091,HIGHLAND PARK - ORCADIAN 1976,,,Whisky,2.0,[],,5500.0,,,,,"A combination of 13 butt and hogshead refill casks, hand-selected by Highland Park's longest standing Whisky Maker, Max McFarlane for their outstanding character, yielded just 893 bottles. With an intriguingly light and fruity flavour profile, this vintage enlivens the senses with dashes of melon and smooths things over with a beautifully balanced pairing of sweet heather honey and aromatic peat smoke.
",,['BCL Select'],,,223743,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/223743.jpeg,2,2023-05-08 09:10:01,Orkney Island,1,['00812066021376'],False,,0.75,[],HIGHLAND PARK - ORCADIAN 1976,,United Kingdom,False,Scotland,2,2,,,False,2.0, ORCADIAN 1976,0.491,,True,['BCL Select'],C,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,5500.0,,False,,,highland park - orcadian 1976,,,4,Spirits,,,1004,1024,1289,1.5,11000.0,0.36824999999999997,14935.505770536322,0.010101010101010102
689,bcls,product,158397,0.3555091,HIGHLAND PARK - VALFATHER,,,Whisky,3.9,[],,89.99,,,,,"Valfather is the final single malt whisky in a series of three special edition Viking Legend releases, inspired by Odin, the mightiest and most complex of the Norse gods, who's associated with wisdom, sorcery, poetry, death, wolves and ravens. Winning Gold in the 2020 World Whisky Awards, Valfather is Highland Park's most peated whisky to date and matured entirely in their finest refill casks to ensure that all that peat is balanced with subtle layers of flavour and character. You'll taste sweet apple, fragrant pear, crème brûlée, toasted cedarwood and smoked paprika, hence the term 'stickysmoke'.
",,[],,,158397,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/158397.jpeg,285,2023-05-08 09:10:01,Orkney Island,1,['00812066023233'],False,,0.75,[],HIGHLAND PARK - VALFATHER,,United Kingdom,False,Scotland,2,2,,,False,38.0, VALFATHER,0.47,,False,[],ST,,HIGHLAND PARK ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,89.99,,False,,,highland park - valfather,,,36,Spirits,,,1004,1024,1289,213.75,25647.149999999998,0.3525,255.29078014184398,0.1919191919191919
690,bcls,product,476829,0.3645388,HINE - DOMAINE HINE BONNEUIL 2008,,,Grape and Fruit Brandy,4.5,[],,209.99,,,,,"Bonneuil is an unblended single estate cognac from a single harvest and a single plot that provides the purest and most accurate expression of the Grande Champagne's chalky terroir. Bonneuil 2008 hails from a vintage that delivered a joyful and well-rounded harvest. Steeped in the light of an Indian summer sunset, The Beach Boys' Kokomo rings out like a feel-good hymn in perfect response to the liveliness of the young eau-de-vie. The leisurely summer stroll continues with aromas of fresh cranberries, a gentle tension and the irresistible smoothness of mountain honey.
",,['BCL Select'],,,476829,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/476829.jpeg,25,2023-05-08 09:10:01,,1,['03760107311221'],False,,0.7,[],HINE - DOMAINE HINE BONNEUIL 2008,,France,False,,2,2,,,False,3.0, DOMAINE HINE BONNEUIL 2008,0.42700000000000005,,True,['BCL Select'],C,,HINE ,FR,,Cognac,Cognac,False,False,0,209.99,,False,,,hine - domaine hine bonneuil 2008,,,2,Spirits,,,1004,1018,1172,17.5,5249.75,0.2989,702.542656406825,0.015151515151515152
691,bcls,product,476791,0.3645388,HINE - VINTAGE 1988,,,Grape and Fruit Brandy,0.0,[],,1150.0,,,,,False,,[],,,476791,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/476791.jpeg,11,2023-05-08 09:10:01,,1,['03251370047523'],False,,0.7,[],HINE - VINTAGE 1988,,France,False,,2,2,,,False,2.0, VINTAGE 1988,0.4,,False,[],SM,,HINE ,FR,,Cognac,Cognac,False,False,0,1150.0,,False,,,hine - vintage 1988,,,0,Spirits,,,1004,1018,1172,7.699999999999999,12650.0,0.27999999999999997,4107.142857142858,0.010101010101010102
692,bcls,product,398894,0.3555091,HIRSCH - THE HORIZON STRAIGHT BOURBON WHISKEY,,,Whisky,4.5,[],,90.99,,,,,"90 Points, Whisky Advocate 2020: ""While the nose showcases primarily grain aromas, including cracked corn and peanut shell, it also has notes of white pepper, dark cherries, brown sugar, and Hershey's chocolate syrupâ€""a harbinger of things to come. The palate is a chocolate lover's dream, rich and tantalizing without heaviness. There's also mint, cinnamon, cashew butter, and well-integrated oak; time and water bring out sweet orange. It finishes with milk chocolate, toasted nuts, and lingering cinnamon.""
",,[],,,398894,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/398894.jpeg,17,2023-05-08 09:10:01,,1,['00087229150273'],False,,0.75,[],HIRSCH - THE HORIZON STRAIGHT BOURBON WHISKEY,,USA,False,,2,2,,,False,6.0, THE HORIZON STRAIGHT BOURBON WHISKEY,0.46,,False,[],SM,,HIRSCH ,US,,Bourbon Whiskey,Whisky / Whiskey,False,False,0,90.99,,False,,,hirsch - the horizon straight bourbon whiskey,,,12,Spirits,,,1004,1024,1284,12.75,1546.83,0.34500000000000003,263.73913043478257,0.030303030303030304
693,bcls,product,778076,0.3555091,HOMBO SHUZO - MARS SHINSHU IWAI WHISKY,,,Whisky,4.2,[],,74.99,,,,,"The Mars distillery is very well regarded in Japan and is easily considered the ""super third"" after the famous Suntory and Nikka distilleries. Kiichiro Iwai, the name sake for this Mars Whisky, was a silent pioneer of Japan whisky. This whisky is inspired by the great whiskies of America. A majority of corn, balanced with light malt and aged in ex-bourbon barrels. The whisky has a delicate nose of cinnamon and brûléed sugar. The palate shows gentle fruit and a complex flavour reminiscent of English breakfast tea. Ideal for daily sipping, in a Mint Julep or an Old Fashioned.
",,[],,,778076,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/778076.jpeg,413,2023-05-08 09:10:01,,1,['04976881520585'],False,,0.75,[],HOMBO SHUZO - MARS SHINSHU IWAI WHISKY,,Japan,False,,2,2,,,False,53.0, MARS SHINSHU IWAI WHISKY,0.405,,False,[],SH,,HOMBO SHUZO ,JP,,Other Country Whisky,Whisky / Whiskey,False,False,0,74.99,,False,,,hombo shuzo - mars shinshu iwai whisky,,,17,Spirits,,,1004,1024,1288,309.75,30970.87,0.30375,246.88065843621396,0.2676767676767677
694,bcls,product,899120,0.3555091,HONG XING ER GOU TOU - 8 YEARS,,,Asian Spirits,3.6,[],,29.79,,,,,"Er Guo Tou Jiu, which translates to ""second distillation,"" is a baijiu made from sorghum that takes six months to produce. This particular brand, Red Star, is one of the most popular in the world.
",,[],,,899120,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/899120.jpeg,266,2023-05-08 09:10:01,,1,['06906785015014'],False,,0.5,[],HONG XING ER GOU TOU - 8 YEARS,,China,False,,2,2,,,False,15.0, 8 YEARS,0.53,,False,[],SR,,HONG XING ER GOU TOU ,CN,,China Spirits,Other Spirits,False,False,0,29.79,,False,,,hong xing er gou tou - 8 years,,,19,Spirits,,,1004,1016,1064,133.0,7924.139999999999,0.265,112.41509433962263,0.07575757575757576
695,bcls,product,425728,0.3645388,HORNITOS BLACK BARREL,,,Tequila,3.7,[],,48.99,,,,,"Hornitos' most highly awarded tequila, Black Barrel, starts as a premium, aged añejo, then spends four months in deep charred oak barrels to give it rich, smoky flavour and a golden amber colour. It spends an additional two months in specially toasted barrels for more depth and distinct complexity. Aroma: Oaky-vanilla notes with spicy pepper and smoky hints of oak. Taste: Inviting and intricate blend of agave and woody notes with vanilla and citrus. Finish"" Clean, smooth finish with slightly lingering notes of caramel, wood, sugars and oak.
",,[],,,425728,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/425728.jpeg,2084,2023-05-08 09:10:01,,1,"['00080686835585', '00080686845317']",False,,0.75,[],HORNITOS BLACK BARREL,,Mexico,False,,2,2,,,False,198.0,HORNITOS BLACK BARREL,0.4,,False,[],G,,,MX,,Gold Tequila,Tequila,False,False,0,48.99,,False,,,hornitos black barrel,,,370,Spirits,,,1004,1022,1272,1563.0,102095.16,0.30000000000000004,163.29999999999998,1.0
696,bcls,product,187159,0.3645388,HORNITOS CRISTALINO,,,Tequila,3.9,[],,58.99,,,,,"To create this Cristalino, Hornitos takse a triple-distilled añejo tequila for extra-smoothness, then carbon filter it, stir it and patiently remove the colour while nurturing the essential distinctive añejo notes—vanilla and butterscotch, rounded with sweet honey—delivering an exceptionally silky cristalino experience, sip after sip. Aroma: Sweet with honey and floral notes. Taste: Vanilla and butterscotch wrapped in toasted wood coming from a maturation period of more than a year in American white oak casks. Finish: Mild warmth, flavor is sweet with velvety tannins.
",,[],,,187159,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/187159.jpeg,852,2023-05-08 09:10:01,,1,['00080686835806'],False,,0.75,[],HORNITOS CRISTALINO,,Mexico,False,,2,2,,,False,69.0,HORNITOS CRISTALINO,0.4,,False,[],SR,,,MX,,Blanco/Silver Tequila,Tequila,False,False,0,58.99,,False,,,hornitos cristalino,,,46,Spirits,,,1004,1022,1270,639.0,50259.48,0.30000000000000004,196.6333333333333,0.3484848484848485
697,bcls,product,65185,0.3555091,HORNITOS PLATA,,,Tequila,3.2,[],True,41.99,,,2023-04-30T00:00:00.000-07:00,,"With an unforgettably bold, agave-forward taste, this silver tequila delivers a smooth, lively experience that is enjoyable from start to finish. Aroma: Floral, fruity and herbal with light citrus notes. Taste: Agave-forward with citrus notes. Finish: Warm with medium body and short, but smooth finish, followed by dryness.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,65185,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/65185.jpeg,3566,2023-05-08 09:10:01,,1,['00080686835325'],False,,0.75,[],HORNITOS PLATA,,Mexico,False,,2,2,,,False,193.0,HORNITOS PLATA,0.4,,False,['On Sale'],G,,,MX,,Blanco/Silver Tequila,Tequila,False,False,0,40.99,,False,,,hornitos plata,,2023-06-03T00:00:00.000-07:00,220,Spirits,,,1004,1022,1270,2674.5,149736.34,0.30000000000000004,139.96666666666664,0.9747474747474747
698,bcls,product,187156,0.3555091,HORNITOS PLATA,,,Tequila,3.3,[],True,15.99,,,2023-04-30T00:00:00.000-07:00,,"With an unforgettably bold, agave-forward taste, this silver tequila delivers a smooth, lively experience that is enjoyable from start to finish. Aroma: Floral, fruity and herbal with light citrus notes. Taste: Agave-forward with citrus notes. Finish: Warm with medium body and short, but smooth finish, followed by dryness.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,187156,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/187156.jpeg,3325,2023-05-08 09:10:01,,1,['00080686835301'],False,,0.2,[],HORNITOS PLATA,,Mexico,False,,2,2,,,False,160.0,HORNITOS PLATA,0.4,,False,['On Sale'],SR,,,MX,,Blanco/Silver Tequila,Tequila,False,False,0,14.99,,False,,,hornitos plata,,2023-06-03T00:00:00.000-07:00,39,Spirits,,,1004,1022,1270,665.0,53166.75,0.08000000000000002,199.87499999999997,0.8080808080808081
699,bcls,product,143040,0.3645388,HORNITOS REPOSADO,,,Tequila,3.4,[],,43.99,,,,,"Boldly born in 1950, to celebrate the anniversary of Mexican independence, Hornitos debuted as a reposado, one of the first of its kind. Hornitos made reposado decades before it became common practice, and to this day, it remains a symbol of their spirit. Aroma: Fine agave, herbal and green apple notes. Taste: Balanced agave with apple and herbal notes, slightly woody. Finish: Medium- to full-bodied spirit with warm, slightly astringent finish.
",,[],,,143040,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/143040.jpeg,3691,2023-05-08 09:10:01,,1,"['00082422657543', '00080686835028']",False,,0.75,[],HORNITOS REPOSADO,,Mexico,False,,2,2,,,False,195.0,HORNITOS REPOSADO,0.4,,False,[],G,,,MX,,Gold Tequila,Tequila,False,False,0,43.99,,False,,,hornitos reposado,,,289,Spirits,,,1004,1022,1272,2768.25,162367.09,0.30000000000000004,146.63333333333333,0.9848484848484849
700,bcls,product,386990,0.3555091,HOWLER HEAD - WHISKEY,,,Whisky,4.3,[],,54.99,,,,,"Howler Head is made with the good stuff—real Kentucky straight bourbon whiskey aged for two years in American oak barrels toasted with an aggressive #4 alligator char. It is then blended with natural banana flavour for a smooth, kick of bananarama goodness. At a full 80 proof, one taste and you will know we aren't monkeying around. Official Flavoured Whiskey Partner of the UFC.
",,[],,,386990,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/386990.jpeg,880,2023-05-08 09:10:01,,1,['00850003347653'],False,,0.75,[],HOWLER HEAD - WHISKEY,,USA,False,,2,2,,,False,85.0, WHISKEY,0.4,,False,[],SH,,HOWLER HEAD ,US,,Bourbon Whiskey,Whisky / Whiskey,False,False,0,54.99,,False,,,howler head - whiskey,,,74,Spirits,,,1004,1024,1284,660.0,48391.200000000004,0.30000000000000004,183.29999999999998,0.4292929292929293
701,bcls,product,56465,0.3555091,HPNOTIQ,,,Liqueurs,4.2,[],,42.99,,,,,"Since stepping onto the scene in 2001, Hypnotiq broke the mold with their eye-catching colour and premium blend of exotic fruit juices, French vodka and a touch of Cognac. Now, it's time you discovered the original flavour and signature colour that changed game.
",,[],,,56465,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/56465.jpeg,878,2023-05-08 09:10:01,,1,['00736040011064'],False,,0.75,[],HPNOTIQ,,France,False,,2,2,,,False,105.0,HPNOTIQ,0.17,,False,[],SR,,,FR,,Fruit Liqueurs,Liqueurs,False,False,0,42.99,,False,,,hpnotiq,,,136,Spirits,,,1004,1019,1211,658.5,37745.22,0.1275,337.1764705882353,0.5303030303030303
702,bcls,product,511405,0.3555091,HUA PAI MOUTAI - 18 YEARS OLD,,,Asian Spirits,4.0,[],,493.99,,,,,"Complex and full-bodied, this sauce-aroma baiju showcases a unique blend of savoury, fruity and earthy notes. On the palate, there is strong acidity with notes that follow the nose including pineapple and plums combined with white pepper and cereal grains. A long dusty finish lingers.
",,[],,,511405,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/511405.jpeg,97,2023-05-08 09:10:01,,1,['06927966000124'],False,,0.5,[],HUA PAI MOUTAI - 18 YEARS OLD,,China,False,,2,2,,,False,12.0, 18 YEARS OLD,0.53,,False,[],SH,,HUA PAI MOUTAI ,CN,,China Spirits,Other Spirits,False,False,0,493.99,,False,,,hua pai moutai - 18 years old,,,20,Spirits,,,1004,1016,1064,48.5,47917.03,0.265,1864.1132075471698,0.06060606060606061
703,bcls,product,390615,0.3645388,HUA PAI MOUTAI - 5 YEARS OLD,,,Asian Spirits,4.2,[],,189.79,,,,,"Complex and full-bodied, this sauce-aroma baijiu showcases a unique blend of savoury, fruity and earthy notes. Pronounced aromas of fermented pineapple, browned apples, beeswax, salted ume plums, aged cheese and tentsuyu transform into soybeans, damp earth and more pineapple on the palate. The finish is long.
",,[],,,390615,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/390615.jpeg,151,2023-05-08 09:10:01,,1,"['06927966000100', '06927966005853']",False,,0.5,[],HUA PAI MOUTAI - 5 YEARS OLD,,China,False,,2,2,,,False,20.0, 5 YEARS OLD,0.53,,False,[],SH,,HUA PAI MOUTAI ,CN,,China Spirits,Other Spirits,False,False,0,189.79,,False,,,hua pai moutai - 5 years old,,,9,Spirits,,,1004,1016,1064,75.5,28658.289999999997,0.265,716.188679245283,0.10101010101010101
704,bcls,product,40918,0.3555091,HUADU BEIJING ER GUO TOU,,,Asian Spirits,5.0,[],,29.29,,,,,"Established in 1976, Beijing Hua Du distillery started making the widely popular baijiu Er Guo Tou with a focus on quality and value. The name ""Er Guo Tou"" means second distillation, which indicates its level of purity. Er Guo Tou is one of the most commonly consumed baijius in Beijing, and thus has a deep cultural association with China's capital and beyond. Crystal-clear in colour, it gives a light aroma, typical of good quality light fragrance baijiu. It tastes nutty and sweet, with notes of jasmine and grains on the palate. 
",,[],,,40918,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/40918.jpeg,219,2023-05-08 09:10:01,,1,['06926152518887'],False,,0.75,[],HUADU BEIJING ER GUO TOU,,China,False,,2,2,,,False,12.0,HUADU BEIJING ER GUO TOU,0.56,,False,[],ST,,,CN,,China Spirits,Other Spirits,False,False,0,29.29,,False,,,huadu beijing er guo tou,,,6,Spirits,,,1004,1016,1064,164.25,6414.51,0.42000000000000004,69.73809523809523,0.06060606060606061
