,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
1644,bcls,product,870527,0.6023824,MALBEC - TRIVENTO TRIBU,Malbec,,Argentina Wine,3.8,[],,14.99,,,,,"Youthful Malbec is always a treat, gushing with grapiness, plums, blueberries and more. A great sipper it goes with all kinds of menu including barbecue, roasts of beef and ham, pizza or burger night, soup and sandwich.",,['BCL Select'],,,870527,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/870527.jpeg,6198,2023-10-08 07:10:01,,1,['07798039590151'],False,,0.75,[],MALBEC - TRIVENTO TRIBU,,Argentina,False,,2,2,RED,MALBEC,False,184.0, TRIVENTO TRIBU,0.13,,True,['BCL Select'],C,,MALBEC ,AR,,Argentina Red Wine,Red Wine,False,False,0,14.99,00,False,,,malbec - trivento tribu,,,158,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1025,1060,4648.5,92908.02,0.0975,153.74358974358975,0.989247311827957
1645,bcls,product,96806,0.6023824,MALBEC - UKO SELECT UCO VALLEY 2019,Malbec,,Argentina Wine,4.4,[],,17.99,,,,,"From one of the more prestigious sub-areas of the Uco Valley, this is an exciting wine from the exceptional 2018 vintage. Rated 90 points by James Suckling, it confirms the shift in grape growing over a century, from East Mendoza to the classic zone to Uco Valley. 
",,['BCL Select'],,,96806,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/96806.jpeg,1807,2023-10-08 07:10:01,,1,['07798284570168'],False,,0.75,[],MALBEC - UKO SELECT UCO VALLEY 2019,,Argentina,False,,2,2,RED,MALBEC,False,109.0, UKO SELECT UCO VALLEY 2019,0.14,,True,['BCL Select'],C,,MALBEC ,AR,,Argentina Red Wine,Red Wine,False,False,0,17.99,00,False,,,malbec - uko select uco valley 2019,,,157,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1025,1060,1355.25,32507.929999999997,0.10500000000000001,171.33333333333331,0.5860215053763441
1646,bcls,product,334789,0.5951133,MALBEC - VINA COBOS FELINO MENDOZA,Malbec,,Argentina Wine,4.0,[],,24.99,,,,,"A deep red colour with intense violet shades introduces aromas of red berries, floral notes and spices leading to pure, fresh flavours of raspberries and ripe plums. Velvety and refreshing, this wine shows a touch of complexity given by the oak as well as rounded tannins that create a very pleasant finish. 2021 - 92 Points, James Suckling ""Very pure red with blueberries, purple fruit and violets that show on both the nose and the palate. It's medium-bodied with integrated tannins and a pretty finish. Refined malbec."" (Mar 2022)
",,[],,,334789,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/334789.jpeg,1006,2023-10-08 07:10:01,,1,"['00897941000974', '00897941000257']",False,,0.75,[],MALBEC - VINA COBOS FELINO MENDOZA,,Argentina,False,,2,2,RED,MALBEC,False,73.0, VINA COBOS FELINO MENDOZA,0.14400000000000002,,False,[],SR,,MALBEC ,AR,,Argentina Red Wine,Red Wine,False,False,0,24.99,00,False,,,malbec - vina cobos felino mendoza,,,146,Wine,[],1005,1025,1060,754.5,25139.94,0.10800000000000001,231.38888888888886,0.3924731182795699
1647,bcls,product,228230,0.6023824,MALBEC - ZORZAL TUPUNGATO,Malbec,,Argentina Wine,4.0,[],True,20.99,,,2023-10-01T00:00:00.000-07:00,,False,2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,228230,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/228230.jpeg,1321,2023-10-08 07:10:01,,1,['00813495010474'],False,,0.75,[],MALBEC - ZORZAL TUPUNGATO,,Argentina,False,,2,2,RED,MALBEC,False,63.0, ZORZAL TUPUNGATO,0.14,,False,['On Sale'],SR,,MALBEC ,AR,,Argentina Red Wine,Red Wine,False,False,0,15.99,00,False,,,malbec - zorzal tupungato,,2023-10-28T00:00:00.000-07:00,16,Wine,[],1005,1025,1060,990.75,27727.789999999997,0.10500000000000001,199.90476190476187,0.3387096774193548
1648,bcls,product,507616,0.5951133,MALBEC -TEPERBERG VISION KOSHER 2019,Malbec,,Israel Wine,4.2,[],,25.99,,,,,"The colour is deep red with hints of purple. Aromas of black fruit and spices dominate the nose. On the palate, taste a deep and layered wine that combines a wealth of fruit with vibrant acidity. Perfect to pair with beef dishes, charcuterie, and beet salads.
",,[],,,507616,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/507616.jpeg,499,2023-10-08 07:10:01,,1,['07290015781015'],False,,0.75,['Kosher'],MALBEC -TEPERBERG VISION KOSHER 2019,,Israel,False,,2,2,RED,MALBEC,False,38.0,TEPERBERG VISION KOSHER 2019,0.135,,False,[],SR,,MALBEC ,IL,,Israel Red Wine,Red Wine,True,False,0,25.99,00,False,,,malbec -teperberg vision kosher 2019,,,42,Wine,[],1005,1042,1198,374.25,12969.009999999998,0.10125,256.69135802469134,0.20430107526881722
1649,bcls,product,611772,0.6023824,MALBEC CABERNET - FINCA LOS PRIMOS,Cabernet / Malbec,,Argentina Wine,3.6,[],,14.99,,,,,"The combination of Malbec and Cabernet Sauvignon offers rich red berry flavours, more current-like drive and structure, and an overall juicy palate to savour. A versatile wine that pairs well with everything from pizza and burgers to grilled veggies and pasta.
",,['BCL Select'],,,611772,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/611772.jpeg,5148,2023-10-08 07:10:01,,1,['07790703002069'],False,,1.0,[],MALBEC CABERNET - FINCA LOS PRIMOS,,Argentina,False,,2,2,RED,CABERNET/MALBEC,False,185.0, FINCA LOS PRIMOS,0.14300000000000002,,True,['BCL Select'],C,,MALBEC CABERNET ,AR,,Argentina Red Wine,Red Wine,False,False,0,14.99,00,False,,,malbec cabernet - finca los primos,,,244,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1025,1060,5148.0,77168.52,0.14300000000000002,104.82517482517481,0.9946236559139785
1650,bcls,product,485894,0.5951133,MALBEC CABERNET SAUVIGNON - TESORO CACHAPOAL 2019,Cabernet / Malbec,,Chile Wine,4.0,[],,17.99,,,,,"Aromas of juicy red fruit, vanilla, nutmeg, smoke and tobacco leaves. A light bodied blend, with fine and engaging tannins, notes of fresh red fruit, a floral undertone of violets, dark chocolate and a finish of dry herbs that lingers pleasantly on the palate.
",,['BCL Select'],,,485894,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/485894.jpeg,1517,2023-10-08 07:10:01,,1,"['07804350009415', '07804350008791']",False,,0.75,[],MALBEC CABERNET SAUVIGNON - TESORO CACHAPOAL 2019,,Chile,False,,2,2,RED,CABERNET/MALBEC,False,89.0, TESORO CACHAPOAL 2019,0.135,,True,['BCL Select'],C,,MALBEC CABERNET SAUVIGNON ,CL,,Chile Red Wine,Red Wine,False,False,0,17.99,00,False,,,malbec cabernet sauvignon - tesoro cachapoal 2019,,,23,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1034,1112,1137.75,27290.829999999998,0.10125,177.67901234567898,0.478494623655914
1651,bcls,product,225813,0.6023824,MALBEC CORVINA - MASI PASSO DOBLE TUPUNGATO ORGANIC VEGAN,Other Blend,,Argentina Wine,3.8,[],True,17.99,,,2023-10-01T00:00:00.000-07:00,,"91 Points, James Suckling: ""Aromas of ripe berries, walnuts, fresh herbs and stems, but in a real, focused way. Full-bodied and creamy with medium round tannins and attractive, plush texture. 85% malbec and 15% corvina. From organically grown grapes. Delicious now."" (February 2021). Organic and suitable for vegetarians and vegans.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,225813,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/225813.jpeg,3302,2023-10-08 07:10:01,,1,"['08002062001607', '00815132010021']",False,,0.75,['Organic'],MALBEC CORVINA - MASI PASSO DOBLE TUPUNGATO ORGANIC VEGAN,,Argentina,False,,2,2,RED,OTHER BLEND,True,138.0, MASI PASSO DOBLE TUPUNGATO ORGANIC VEGAN,0.14,,False,['On Sale'],SR,,MALBEC CORVINA ,AR,,Argentina Red Wine,Red Wine,False,False,0,14.99,00,False,,,malbec corvina - masi passo doble tupungato organic vegan,,2023-10-28T00:00:00.000-07:00,204,Wine,[],1005,1025,1060,2476.5,59402.979999999996,0.10500000000000001,171.33333333333331,0.7419354838709677
1652,bcls,product,137474,0.5951133,MALBEC ROSE - SALENTEIN PORTILLO UCO VALLEY VEGAN 2021,,,Argentina Wine,4.1,[],True,16.99,,,2023-10-01T00:00:00.000-07:00,,"This wine displays pale rose colours accentuated by bright red hues. The very scented nose hints at aromas of fresh strawberries, ripe summer cherries and jam. On the palate, it delivers delightful notes of red berry fruit and freshly made strawberry jam. The finish lingers pleasantly with warm notes.
",2023-10-01T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2023-10-28T00:00:00.000-07:00,,137474,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/137474.jpeg,2088,2023-10-08 07:10:01,,1,"['00086785750125', '07798074860677']",False,,0.75,[],MALBEC ROSE - SALENTEIN PORTILLO UCO VALLEY VEGAN 2021,,Argentina,False,,2,2,ROSE,NOT APPLICABLE,False,130.0, SALENTEIN PORTILLO UCO VALLEY VEGAN 2021,0.13,,True,"['BCL Select', 'On Sale']",C,,MALBEC ROSE ,AR,,Argentina Rose Wine,Rose Wine,False,False,0,14.99,00,False,,,malbec rose - salentein portillo uco valley vegan 2021,,2023-10-28T00:00:00.000-07:00,52,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1025,1061,1566.0,35475.119999999995,0.0975,174.25641025641025,0.6989247311827957
1653,bcls,product,488040,0.5951133,MALBEC/CAB SAUV BLEND - UKO ESTATE UCO VALLEY 2020,Other Blend,,Argentina Wine,4.6,[],True,17.99,,,2023-10-01T00:00:00.000-07:00,,"91 Points, James Suckling: ""This has a rich nose of stewed black fruit, cassis, mocha and sandalwood. It's full-bodied with firm, ripe tannins. Big and chewy. 50% Malbec and 50% Cabernet Sauvignon. Drink in the next 5 to 6 years"" (April 2021)
",2023-10-01T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2023-10-28T00:00:00.000-07:00,,488040,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/488040.jpeg,6339,2023-10-08 07:10:01,,1,['00781718812559'],False,,0.75,[],MALBEC/CAB SAUV BLEND - UKO ESTATE UCO VALLEY 2020,,Argentina,False,,2,2,RED,OTHER BLEND,False,112.0, UKO ESTATE UCO VALLEY 2020,0.135,,True,"['BCL Select', 'On Sale']",C,,MALBEC/CAB SAUV BLEND ,AR,,Argentina Red Wine,Red Wine,False,False,0,12.99,00,False,,,malbec/cab sauv blend - uko estate uco valley 2020,,2023-10-28T00:00:00.000-07:00,67,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1025,1060,4754.25,114038.60999999999,0.10125,177.67901234567898,0.6021505376344086
1654,bcls,product,452444,0.5951133,MANCHUEL BLANCO  - ALTOLANDON MILHISTORIAS,,,Spain Wine,4.7,[],,23.99,,,,Other Blend,"The nose displays an intense perfume of spring flowers and tropical fruits. The palate is vibrant and fresh, with a river stone minerality overlaid by juicy pineapple kombucha and grapefruit zest.
",,[],,,452444,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/452444.jpeg,411,2023-10-08 07:10:01,,1,['08437006339407'],False,,0.75,['Organic'],MANCHUEL BLANCO  - ALTOLANDON MILHISTORIAS,,Spain,False,Other Spain Central,2,2,WHITE,OTHER BLEND,True,33.0, ALTOLANDON MILHISTORIAS,0.13,,False,[],ST,,MANCHUEL BLANCO  ,ES,,Spain White Wine,White Wine,False,False,0,23.99,00,False,,,manchuel blanco  - altolandon milhistorias,,,16,Wine,[],1005,1051,1269,308.25,9859.89,0.0975,246.05128205128202,0.1774193548387097
1655,bcls,product,492080,0.6023824,MANCHUELA TEMPRANILLO - VEGA TOLOSA HOYA DEL CARMEN,Tempranillo,,Spain Wine,4.0,[],,13.99,,,,,False,,['BCL Select'],,,492080,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/492080.jpeg,2577,2023-10-08 07:10:01,,1,"['08437003236396', '00696852113359']",False,,0.75,[],MANCHUELA TEMPRANILLO - VEGA TOLOSA HOYA DEL CARMEN,,Spain,False,Other Spain Central,2,2,RED,TEMPRANILLO,False,105.0, VEGA TOLOSA HOYA DEL CARMEN,0.135,,True,['BCL Select'],C,,MANCHUELA TEMPRANILLO ,ES,,Spain Red Wine,Red Wine,False,False,0,13.99,00,False,,,manchuela tempranillo - vega tolosa hoya del carmen,,,4,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1051,1266,1932.75,36052.23,0.10125,138.17283950617283,0.5645161290322581
1656,bcls,product,990008,0.5951133,MANTINIA WHITE DOMAINE TSELEPOS 2020,,,Greece Wine,3.8,[],,28.99,,,,Other Blend,"90 Points, Decanter, World Wine Awards 2021: ""Gently aromatic with notes of rose petal pie, raspberry leaf and rose hip. Good concentration of flavour on mid-palate, juicy and vibrant. Freshness and a corresponding textural grip provide good balance.""
",,['BCL Select'],,,990008,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/990008.jpeg,88,2023-10-08 07:10:01,,1,['05203875010005'],False,,0.75,[],MANTINIA WHITE DOMAINE TSELEPOS 2020,,Greece,False,,3,3,WHITE,OTHER BLEND,False,13.0,MANTINIA WHITE DOMAINE TSELEPOS 2020,0.125,,True,['BCL Select'],C,,,GR,,Greece White Wine,White Wine,False,False,1,28.99,00,False,,,mantinia white domaine tselepos 2020,,,9,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1040,1180,66.0,2551.12,0.09375,309.22666666666663,0.06989247311827956
1657,bcls,product,178307,0.6023824,MARAGAUX - CHATEAU D'ISSAN 2017,Bordeaux Blend,,France Wine,0.0,[],,140.0,,,,,"93 Points, Jeb Dunnuck: ""The 2017 Chateau D'Issan offers more of everything, with a deep ruby/plum color and rocking notes of black raspberries, cassis, spring flowers, violets, loamy earth, and dried tobacco. Beautifully textured, elegant, and finesse-oriented, it has excellent tannins, medium to full body, and an outstanding finish. Based on a blend of 65% Cabernet Sauvignon and 35% Merlot representing just 47% of the total production, aged in 50% new oak, give bottles 3-5 years and enjoy over the following two decades."" (February 2020)
",,[],,,178307,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/178307.jpeg,3,2023-10-08 07:10:01,Margaux,1,"['03277038398233', '03609050852026']",False,,0.75,[],MARAGAUX - CHATEAU D'ISSAN 2017,,France,False,Bordeaux,3,3,RED,BORDEAUX BLEND,False,2.0, CHATEAU D'ISSAN 2017,0.13,,False,[],SU,,MARAGAUX ,FR,,France Red Wine,Red Wine,False,False,1,140.0,NA,False,,,maragaux - chateau dissan 2017,,,0,Wine,[],1005,1037,1152,2.25,420.0,0.0975,1435.8974358974358,0.010752688172043012
1658,bcls,product,447899,0.5951133,MARANGES - BERTRAND BACHELET 2019,Pinot Noir,,France Wine,0.0,[],,47.99,,,,,False,,['BCL Select'],,,447899,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/447899.jpeg,118,2023-10-08 07:10:01,Other,1,['03760163352039'],False,,0.75,[],MARANGES - BERTRAND BACHELET 2019,,France,False,Burgundy,2,2,RED,PINOT NOIR,False,7.0, BERTRAND BACHELET 2019,0.14,,True,['BCL Select'],C,,MARANGES ,FR,,France Red Wine,Red Wine,False,False,0,47.99,NA,False,,,maranges - bertrand bachelet 2019,,,0,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1037,1152,88.5,5662.820000000001,0.10500000000000001,457.04761904761904,0.03763440860215054
1659,bcls,product,129622,0.6023824,MARANGES VIEILLES VIGNES - DOM MICHELLE PHILIPON 2020,Pinot Noir,,France Wine,3.3,[],,43.99,,,,,"Made by a tiny, family-owned, exceptionally high-quality producer, this Pinot Noir from the Maranges appellation in the Côte de Beaune is a great value from the fantastic 2015 vintage. 
",,['BCL Select'],,,129622,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/129622.jpeg,54,2023-10-08 07:10:01,Cote De Beaune,1,"['00626990347651', '03760163355399']",False,,0.75,[],MARANGES VIEILLES VIGNES - DOM MICHELLE PHILIPON 2020,,France,False,Burgundy,2,2,RED,PINOT NOIR,False,3.0, DOM MICHELLE PHILIPON 2020,0.13,,True,['BCL Select'],C,,MARANGES VIEILLES VIGNES ,FR,,France Red Wine,Red Wine,False,False,0,43.99,00,False,,,maranges vieilles vignes - dom michelle philipon 2020,,,11,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1037,1152,40.5,2375.46,0.0975,451.1794871794872,0.016129032258064516
1660,bcls,product,113592,0.6023824,MARCHE SANGIOVESE - UMANI RONCHI MEDORO,Sangiovese,,Italy Wine,4.2,[],True,14.99,,,2023-10-01T00:00:00.000-07:00,,"Leader in the Marche region, the Umani Ronchi estate offers Medoro, a cuvée highlighting Sangiovese, the most planted grape variety in Italy. Organically grown, the wine is partly aged in oak barrels for a few months, while the rest preserves all its fruitiness in stainless steel vats. The final blend therefore offers a beautiful balance with accents of ripe fruit, cherry and spices. Versatile, it will accompany pizza as well as tomato-flavoured dishes and grilled meats.
",2023-10-01T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2023-10-28T00:00:00.000-07:00,,113592,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/113592.jpeg,2051,2023-10-08 07:10:01,,1,['08032853720479'],False,,0.75,[],MARCHE SANGIOVESE - UMANI RONCHI MEDORO,,Italy,False,Other Italy Central,2,2,RED,SANGIOVESE,False,110.0, UMANI RONCHI MEDORO,0.13,,True,"['BCL Select', 'On Sale']",C,,MARCHE SANGIOVESE ,IT,,Italy Red Wine,Red Wine,False,False,0,11.99,00,False,,,marche sangiovese - umani ronchi medoro,,2023-10-28T00:00:00.000-07:00,27,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1043,1203,1538.25,30744.49,0.0975,153.74358974358975,0.5913978494623656
1661,bcls,product,378729,0.6023824,MARCHESI DI BAROLO - BAROLO DOCG DELLA TRADIZIONE 2018,Nebbiolo,,Italy Wine,3.0,[],,64.99,,,,,"90 Points, Wine Enthusiast: ""This has a subtle nose that eventually reveals camphor, forest floor, violet and oak-driven spice. The polished, already accessible palate is rather light on its feet, offering strawberry compote, sour cherry and star anise alongside bright acidity. Fine-grained tannins leave a rather drying finish.""
",,[],,,378729,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/378729.jpeg,335,2023-10-08 07:10:01,Barolo,1,"['08004910230009', '08004910407982']",False,,0.75,[],MARCHESI DI BAROLO - BAROLO DOCG DELLA TRADIZIONE 2018,,Italy,False,Piedmont,2,2,RED,NEBBIOLO,False,43.0, BAROLO DOCG DELLA TRADIZIONE 2018,0.14,,False,[],SR,,MARCHESI DI BAROLO ,IT,,Italy Red Wine,Red Wine,False,False,0,64.99,00,False,,,marchesi di barolo - barolo docg della tradizione 2018,,,34,Wine,[],1005,1043,1203,251.25,21771.649999999998,0.10500000000000001,618.9523809523808,0.23118279569892472
1662,bcls,product,465631,0.6023824,MAREMMA TOSCANA - ANTINORI LE MORTELLE AMPIO,Cabernet Sauvignon,,Italy Wine,5.0,[],,279.99,,,,,"Ampio delle Mortelle is dark ruby red in color. Its nose expresses its distinctive character with notes of coffee and black pepper accompanied by pleasant aromas of small dark berries, blackberries and blueberries. Its captivating bouquet is completed by delicate hints of aromatic herbs, chocolate and wild mint. On the palate its impact is powerful and extremely elegant with silky tannins. A lengthy, mouth-filling finish offers light notes of licorice and black cherries.
",,[],,,465631,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/465631.jpeg,37,2023-10-08 07:10:01,Other,1,['08001935010098'],False,,0.75,[],MAREMMA TOSCANA - ANTINORI LE MORTELLE AMPIO,,Italy,False,Tuscany,2,2,RED,CABERNET SAUVIGNON,False,4.0, ANTINORI LE MORTELLE AMPIO,0.145,,False,[],SM,,MAREMMA TOSCANA ,IT,,Italy Red Wine,Red Wine,False,False,0,279.99,00,False,,,maremma toscana - antinori le mortelle ampio,,,5,Wine,[],1005,1043,1203,27.75,10359.630000000001,0.10874999999999999,2574.620689655173,0.021505376344086023
1663,bcls,product,72020,0.5951133,MAREMMA TOSCANA - ANTINORI LE MORTELLE VIVIA,,,Italy Wine,4.4,[],True,29.99,,,2023-10-01T00:00:00.000-07:00,Other Blend,"Vivia is straw yellow in colour with bright green hues. On the nose, delicate fruity aromas, in particular apples and pineapples, are in perfect harmony with refined notes of lime blossoms and chamomile. Its bouquet is completed by elegant citrusy sensations and Mediterranean herbs reminiscent of salvia. The palate is lively and savoury with a fresh, persistent finish marked by distinctive notes of candied citrus fruit and rosemary.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,72020,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/72020.jpeg,380,2023-10-08 07:10:01,Other,1,['08001935005018'],False,,0.75,[],MAREMMA TOSCANA - ANTINORI LE MORTELLE VIVIA,,Italy,False,Tuscany,2,2,WHITE,OTHER BLEND,False,36.0, ANTINORI LE MORTELLE VIVIA,0.13,,False,['On Sale'],SR,,MAREMMA TOSCANA ,IT,,Italy White Wine,White Wine,False,False,0,26.99,00,False,,,maremma toscana - antinori le mortelle vivia,,2023-10-28T00:00:00.000-07:00,22,Wine,[],1005,1043,1206,285.0,11396.199999999999,0.0975,307.5897435897436,0.1935483870967742
1664,bcls,product,494377,0.6023824,MAREMMA TOSCANA - FATTORIA LE PUPILLE SAFFREDI 2019,Cabernet / Merlot,,Italy Wine,4.8,[],,149.99,,,,,"99 Points: James Suckling: ""So much crushed stone, rosemary, lavender, mint and blackberry. Full-bodied and very structured with layers of powerful and polished tannins. It goes on for minutes. Ink, blackcurrants and blueberries."" (November 2021)
",,[],,,494377,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/494377.jpeg,89,2023-10-08 07:10:01,Other,1,"['08030967018512', '08030967015511', '08030967003518', '08030967004515', '00626990003427', '08030967007509', '08030967020515', '08030967010516', '08030967016518', '08030967017515', '08030967019519', '08030967012510', '08030967014514']",False,,0.75,[],MAREMMA TOSCANA - FATTORIA LE PUPILLE SAFFREDI 2019,,Italy,False,Tuscany,2,2,RED,CABERNET/MERLOT,False,13.0, FATTORIA LE PUPILLE SAFFREDI 2019,0.15,,False,[],ST,,MAREMMA TOSCANA ,IT,,Italy Red Wine,Red Wine,False,False,0,149.99,00,False,,,maremma toscana - fattoria le pupille saffredi 2019,,,55,Wine,[],1005,1043,1203,66.75,13349.11,0.11249999999999999,1333.2444444444448,0.06989247311827956
1665,bcls,product,220836,0.6023824,MAREMMA TOSCANA - LE MORTELLE POGGIO ALLE NANE,Other Blend,,Italy Wine,5.0,[],,105.99,,,,,"Poggio alle Nane is an intense ruby red color. On the nose spicy and balsamic scents of cloves, coffee, and licorice merge with notes of ripe dark fruit such as plums and black currants. Its bouquet is completed by delicate minty notes. Its palate is rich, elegant and mouth-filling with vibrant tannins. Its lingering finish is characterized by notes of roasted coffee, dark chocolate, and currants.
",,[],,,220836,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/220836.jpeg,56,2023-10-08 07:10:01,Other,1,['08001935005674'],False,,0.75,[],MAREMMA TOSCANA - LE MORTELLE POGGIO ALLE NANE,,Italy,False,Tuscany,2,2,RED,OTHER BLEND,False,6.0, LE MORTELLE POGGIO ALLE NANE,0.145,,False,[],ST,,MAREMMA TOSCANA ,IT,,Italy Red Wine,Red Wine,False,False,0,105.99,00,False,,,maremma toscana - le mortelle poggio alle nane,,,3,Wine,[],1005,1043,1203,42.0,5935.44,0.10874999999999999,974.6206896551724,0.03225806451612903
1666,bcls,product,893024,0.5951133,MAREMMA TOSCANA-ANTINORI VIE CAVE ALDOBRANDESCA ESTATE,Other Blend,,Italy Wine,5.0,[],,46.99,,,,,"Vie Cave 2020 is a deep dark ruby red colour. An intense complex nose offers notes of ripe blackberries, blueberries, plums and sour cherries that merge with hints of roasted coffee, unsweetened cocoa and tobacco with a pleasantly fresh aroma of Mediterranean scrub. The palate is rich, with velvety tannins that sustain a lengthy finish and persistent aftertaste with hints of bitter chocolate and mint.
",,[],,,893024,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/893024.jpeg,102,2023-10-08 07:10:01,,1,['08001935002314'],False,,0.75,[],MAREMMA TOSCANA-ANTINORI VIE CAVE ALDOBRANDESCA ESTATE,,Italy,False,Other Italy Central,2,2,RED,OTHER BLEND,False,10.0,ANTINORI VIE CAVE ALDOBRANDESCA ESTATE,0.15,,False,[],SM,,MAREMMA TOSCANA,IT,,Italy Red Wine,Red Wine,False,False,0,46.99,00,False,,,maremma toscana-antinori vie cave aldobrandesca estate,,,3,Wine,[],1005,1043,1203,76.5,4792.9800000000005,0.11249999999999999,417.6888888888889,0.053763440860215055
