,_index,_type,_id,_score,sort,sku,name,nameSanitized,namePrefix,nameSuffix,unitSize,volume,regularPrice,isLimitedTimeOffer,currentPrice,promotionStartDate,promotionEndDate,category,subCategory,style,class,color,grapeType,upc,countryCode,countryName,region,subRegion,alcoholPercentage,tastingDescription,sweetness,image,availableUnits,consumerRating,votes,isBCVQA,isOntarioVQA,isVQA,isDealcoholizedWine,isOrganic,isKosher,isNew,isExclusive,isCraft,isBCCraft,isBCSpirit,isDraft,featured,all_featured,certificates,redVarietal,whiteVarietal,productType,productCategory,productSubCategory,storeCount,promotions,all_promotions,_isLimitedTimeOffer,_featured,_all_featured,_blacklist,_whitelist,last_updated,restrictionCode,statusCode,inventoryCode,status,_promotionStartDate,_promotionEndDate,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
254,bcls,product,225538,0.2538451,MT. BEGBIE BREWING - ATTILA THE HONEY CAN,225538,MT. BEGBIE BREWING - ATTILA THE HONEY CAN,mt. begbie brewing - attila the honey can,MT. BEGBIE BREWING , ATTILA THE HONEY CAN,6,0.355,13.79,,13.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,['00629216125514'],CA,Canada,,,0.05,"Brewed with honey from the Okanagan, this amber ale is medium-bodied with caramel notes that offer a slight amount of sweetness.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/225538.jpeg,483,3.1,11,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,53.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1028.79,6660.57,0.1065,129.48356807511738,0.2717948717948718
255,bcls,product,120501,0.2538451,NEGRA MODELO,120501,NEGRA MODELO,negra modelo,,NEGRA MODELO,6,0.355,15.99,,15.99,,,Beer,Import Beer,Dark Lager,Mexico And Caribbean Beer,,,['07501064192111'],MX,Mexico,,,0.053,"Brewed longer to enhance the flavours, this Munich Dunkel-style Lager gives way to a rich flavour and remarkably smooth taste. A medium-bodied lager with slow roasted caramel malts that is brewed to prove dark beer can deliver both full flavour and refreshing taste. Modelo Negra's rich flavor and smooth finish enhances any traditional Mexican recipe.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/120501.jpeg,1124,4.1,127,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,103.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1191,2394.12,17972.760000000002,0.11288999999999999,141.64230667020996,0.5282051282051282
256,bcls,product,405277,0.25527614,NELSON BREWING - HOOLIGAN PILSNER TALL CAN,405277,NELSON BREWING - HOOLIGAN PILSNER TALL CAN,nelson brewing - hooligan pilsner tall can,NELSON BREWING , HOOLIGAN PILSNER TALL CAN,4,0.473,14.79,,14.79,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Micro Brew Beer,,,['00696852096324'],CA,Canada,,,0.05,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/405277.jpeg,684,3.8,10,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,60.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1294.128,10116.359999999999,0.0946,156.34249471458773,0.3076923076923077
257,bcls,product,410726,0.25527614,NELSON BREWING COMPANY - BENT POLE IPA TALL CAN,410726,NELSON BREWING COMPANY - BENT POLE IPA TALL CAN,nelson brewing company - bent pole ipa tall can,NELSON BREWING COMPANY , BENT POLE IPA TALL CAN,4,0.473,14.79,,14.79,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,['00696852096317'],CA,Canada,,,0.06,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/410726.jpeg,1001,3.9,11,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,56.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1893.8919999999998,14804.789999999999,0.11352,130.28541226215646,0.28717948717948716
258,bcls,product,345221,0.25527614,NELSON BREWING COMPANY - HAPPY CAMPER SESSION ALE TALL CAN,345221,NELSON BREWING COMPANY - HAPPY CAMPER SESSION ALE TALL CAN,nelson brewing company - happy camper session ale tall can,NELSON BREWING COMPANY , HAPPY CAMPER SESSION ALE TALL CAN,4,0.473,14.29,,14.29,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,['00696852096362'],CA,Canada,,,0.042,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/345221.jpeg,1754,3.5,12,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,112.0,,,,[],[],False,False,2023-10-10 07:10:01,SH,2,0,2,,,[],1000,1006,1133,3318.5679999999998,25064.66,0.079464,179.82986006241816,0.5743589743589743
259,bcls,product,410115,0.25527614,NELSON BREWING COMPANY - LOKI LAGER TALL CAN,410115,NELSON BREWING COMPANY - LOKI LAGER TALL CAN,nelson brewing company - loki lager tall can,NELSON BREWING COMPANY , LOKI LAGER TALL CAN,4,0.473,12.99,,12.99,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Micro Brew Beer,,,['00696852032186'],CA,Canada,,,0.047,"A base of pilsner malt and flaked corn make for a super sessionable, light and crisp lager. Notes of fresh melon come through from the Huell Melon hops.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/410115.jpeg,769,3.5,22,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,53.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1454.9479999999999,9989.31,0.08892399999999999,146.07979847960058,0.2717948717948718
260,bcls,product,1947,0.2538451,NELSON BREWING COMPANY - VALHALLA HAZY PALE ALE TALL CAN,1947,NELSON BREWING COMPANY - VALHALLA HAZY PALE ALE TALL CAN,nelson brewing company - valhalla hazy pale ale tall can,NELSON BREWING COMPANY , VALHALLA HAZY PALE ALE TALL CAN,4,0.473,14.79,,14.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990318323'],CA,Canada,,,0.052000000000000005,"A well-balanced organic hazy pale ale. Notes of tropical fruit, papaya and mango from the Mosaic, Simcoe and Citra dry-hops. Malted wheat and oats give this beer its smooth, creamy mouthfeel. It finishes with hints of sweet malt and caramel giving it that balanced backbone.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/1947.jpeg,780,3.6,55,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,52.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1475.76,11536.199999999999,0.098384,150.32932184094975,0.26666666666666666
261,bcls,product,488460,0.2538451,NEWCASTLE BROWN ALE,488460,NEWCASTLE BROWN ALE,newcastle brown ale,,NEWCASTLE BROWN ALE,6,0.33,16.29,,16.29,,,Beer,Import Beer,Brown Ale,Europe Beer,,,"['00088345100753', '00088345100784']",GB,United Kingdom,,,0.05,"After three years of perfecting his recipe, Colonel Jim Porter released Newcastle brown ale in Newcastle upon Tyne in 1927. Shortly thereafter, it became firmly known as the favoured beer of North East England and its iconic status continued to spread throughout the UK. Newcastle brown ale is a true one and only. It is brewed with a unique blend of a pale malt and darker caramel malt to give its smooth, characteristic flavour and colour.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/488460.jpeg,44,4.0,137,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,6.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1188,87.12,716.76,0.099,164.54545454545453,0.03076923076923077
262,bcls,product,441972,0.25527614,OFF THE RAIL BREWING - CZECHMATE PILSNER CAN,441972,OFF THE RAIL BREWING - CZECHMATE PILSNER CAN,off the rail brewing - czechmate pilsner can,OFF THE RAIL BREWING , CZECHMATE PILSNER CAN,4,0.473,13.49,,13.49,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Micro Brew Beer,,,['00626990223368'],CA,Canada,,,0.052000000000000005,"This medium-bodied Czech style Pilsner combines premium pilsner malts and noble Saaz hops. Clean and crisp and well-rounded flavours.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/441972.jpeg,168,2.6,12,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,15.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,317.856,2266.32,0.098384,137.11579118555863,0.07692307692307693
263,bcls,product,479725,0.25527614,OKANAGAN SPRING - 1516 BAVARIAN LAGER CAN,479725,OKANAGAN SPRING - 1516 BAVARIAN LAGER CAN,okanagan spring - 1516 bavarian lager can,OKANAGAN SPRING , 1516 BAVARIAN LAGER CAN,12,0.355,23.29,,23.29,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056910003129'],CA,Canada,,,0.05,"Made with just 4 natural ingredients, 1516 is a smooth, no-nonsense kind of lager, from a much less serious kind of place.",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/479725.jpeg,38,3.6,162,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,8.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,161.88,885.02,0.213,109.34272300469483,0.041025641025641026
264,bcls,product,30940,0.2538451,OKANAGAN SPRING - 1516 BAVARIAN LAGER CAN,30940,OKANAGAN SPRING - 1516 BAVARIAN LAGER CAN,okanagan spring - 1516 bavarian lager can,OKANAGAN SPRING , 1516 BAVARIAN LAGER CAN,15,0.355,28.99,True,25.99,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Other,Domestic - BC Commercial Beer,,,['00056910003006'],CA,Canada,,,0.05,,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/30940.jpeg,2878,4.1,9,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Domestic Beer,National Domestic Beer,154.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1131,15325.349999999999,83433.22,0.26625,108.88262910798122,0.7897435897435897
265,bcls,product,681858,0.2538451,OKANAGAN SPRING - PALE ALE CAN,681858,OKANAGAN SPRING - PALE ALE CAN,okanagan spring - pale ale can,OKANAGAN SPRING , PALE ALE CAN,12,0.355,23.79,,23.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Commercial Beer,,,['00056910003501'],CA,Canada,,,0.05,"In the OK, we like things with a bit of bite, and our Pale Ale's no different. Not too bitter, just smooth enough, with a nice amber colour.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/681858.jpeg,2611,3.1,142,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,148.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,11122.859999999999,62115.689999999995,0.213,111.69014084507042,0.7589743589743589
266,bcls,product,692525,0.25527614,OLD STYLE PILSNER - CAN,692525,OLD STYLE PILSNER - CAN,old style pilsner - can,OLD STYLE PILSNER , CAN,8,0.355,13.29,,13.29,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Commercial Beer,,,['00056327593206'],CA,Canada,,,0.05,"Staying true to its Western Canada roots, Old Style Pilsner is a well-balanced, clean, crisp lager beer with medium body, a smooth palate and a distinctive hoppy aroma and finish.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/692525.jpeg,1540,3.3,92,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,81.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1131,4373.599999999999,20466.6,0.142,93.59154929577466,0.4153846153846154
267,bcls,product,929661,0.25527614,OLD STYLE PILSNER - CAN,929661,OLD STYLE PILSNER - CAN,old style pilsner - can,OLD STYLE PILSNER , CAN,15,0.355,25.29,,25.29,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Commercial Beer,,,['00056327593275'],CA,Canada,,,0.05,"Staying true to its Western Canada roots, Old Style Pilsner is a well-balanced, clean, crisp lager beer with medium body, a smooth palate and a distinctive hoppy aroma and finish.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/929661.jpeg,5808,3.3,174,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,165.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,30927.599999999995,146884.32,0.26625,94.98591549295774,0.8461538461538461
268,bcls,product,681155,0.2538451,OLD STYLE PILSNER - CAN,681155,OLD STYLE PILSNER - CAN,old style pilsner - can,OLD STYLE PILSNER , CAN,24,0.355,38.79,True,35.79,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Commercial Beer,,,['00056327593244'],CA,Canada,,,0.05,"Staying true to its Western Canada roots, Old Style Pilsner is a well-balanced, clean, crisp lager beer with medium body, a smooth palate and a distinctive hoppy aroma and finish.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/681155.jpeg,2740,3.5,171,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Domestic Beer,National Domestic Beer,78.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,G,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1131,23344.8,106284.59999999999,0.426,91.05633802816901,0.4
269,bcls,product,44251,0.25527614,OLD STYLE PILSNER CAN,44251,OLD STYLE PILSNER CAN,old style pilsner can,,OLD STYLE PILSNER CAN,36,0.355,53.79,True,48.79,2023-10-09T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056327012660'],CA,Canada,,,0.05,"Staying true to its Western Canada roots, Old Style Pilsner is a well- balanced, clean, crisp lager beer with medium body, smooth palate and distinctive hoppy aroma and finish.",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44251.jpeg,5171,4.3,36,,,,,False,False,False,True,False,False,,False,['Featured Sale'],"['BCL Select', 'On Sale']",[],,,,Domestic Beer,National Domestic Beer,147.0,"[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]","[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]",True,['Featured Sale'],"['BCL Select', 'On Sale']",False,False,2023-10-10 07:10:01,C,2,0,2,2023-10-09T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,"[{'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1000,1006,1131,66085.37999999999,278148.08999999997,0.639,84.17840375586854,0.7538461538461538
270,bcls,product,253562,0.2538451,OLD YALE BREWING - PINEAPPLE COCONUT GOLDEN ALE TALL CAN,253562,OLD YALE BREWING - PINEAPPLE COCONUT GOLDEN ALE TALL CAN,old yale brewing - pineapple coconut golden ale tall can,OLD YALE BREWING , PINEAPPLE COCONUT GOLDEN ALE TALL CAN,4,0.473,16.79,True,13.97,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Blonde Ale,Domestic - BC Micro Brew Beer,,,['00878830000350'],CA,Canada,,,0.05,"Light, crisp and easy-drinking, this Golden Ale has a truly Tropical twist. Pineapple offers a bright, juicy and fruity taste while the Coconut adds a subtle hint of creaminess along with a slight nuttiness. Well-balanced with a unique and delicious profile, it's the perfect companion for a hot Summer's day.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/253562.jpeg,218,4.3,55,,,,,False,False,False,False,False,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,23.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SH,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1133,412.45599999999996,3660.22,0.0946,177.48414376321352,0.11794871794871795
271,bcls,product,253570,0.2538451,OLD YALE BREWING - SALTY LIME MEXICAN LAGER TALL CAN,253570,OLD YALE BREWING - SALTY LIME MEXICAN LAGER TALL CAN,old yale brewing - salty lime mexican lager tall can,OLD YALE BREWING , SALTY LIME MEXICAN LAGER TALL CAN,4,0.473,16.79,,16.79,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Micro Brew Beer,,,['00878830000336'],CA,Canada,,,0.05,"A refreshingly unique and modern twist on a traditional Mexican Lager. We used flaked corn to create a light-bodied and easy-drinking beer with just a touch of sweetness to perfectly compliment the Salt and Lime flavours. The finest balance of sweet, salty and tangy, this Mexican Lager is a must-try.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/253570.jpeg,576,4.5,64,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,44.0,,,,[],[],False,False,2023-10-10 07:10:01,SH,2,0,2,,,[],1000,1006,1133,1089.792,9671.039999999999,0.0946,177.48414376321352,0.22564102564102564
272,bcls,product,288605,0.2538451,OLD YALE BREWING - SASQUATCH STOUT,288605,OLD YALE BREWING - SASQUATCH STOUT,old yale brewing - sasquatch stout,OLD YALE BREWING , SASQUATCH STOUT,1,0.65,7.99,,7.99,,,Beer,Domestic - BC Beer,Stout,Domestic - BC Micro Brew Beer,,,"['00628451202042', '00626990038528']",CA,Canada,,,0.05,"Voted ""Best Beer in Canada"" for 2014, the Sasquatch Stout is smooth with notes of chocolate, espresso and dark roasted malts. Match this Sasquatch Stout with a steak, oysters or even chocolate cake. Be adventurous! The Sasquatch Stout is perfect for a ""real beer"" float; just add your favourite vanilla ice cream, and top with whip cream and chocolate sauce.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/288605.jpeg,752,4.2,168,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,41.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,488.8,6008.4800000000005,0.0325,245.84615384615384,0.21025641025641026
273,bcls,product,375986,0.25527614,OLE COCKTAIL CO - MARGARITA MOCKTAIL,375986,OLE COCKTAIL CO - MARGARITA MOCKTAIL,ole cocktail co - margarita mocktail,OLE COCKTAIL CO , MARGARITA MOCKTAIL,4,0.355,13.49,,13.49,,,General Merchandise,De-Alcoholized Product,,Beer And Refreshment De-Alcoholized Product,,,['00628942141133'],CA,Canada,,,0.0004,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/375986.jpeg,74,4.6,10,,,,,False,False,True,False,,False,,,[],['New Product'],[],,,,De-Alcoholized Beer,,5.0,,,,[],['New Product'],False,False,2023-10-10 07:10:01,SH,2,0,2,,,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",1000,1009,1128,105.08,998.26,0.000568,23750.0,0.02564102564102564
274,bcls,product,2907,0.25527614,OMISSION ULTIMATE GOLDEN ALE,2907,OMISSION ULTIMATE GOLDEN ALE,omission ultimate golden ale,,OMISSION ULTIMATE GOLDEN ALE,6,0.355,17.29,True,16.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Import Beer,Lager,USA Beer,,,['00702770081011'],US,USA,,,0.046,"Omission Lager is a refreshing and crisp beer, brewed in the traditional lager style. Perfect for a variety of beer drinking occasions, Omission Lagers aromatic hop profile offers a unique, easy-drinking gluten-free beer for those looking for a lighter and approachable beer style.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/2907.jpeg,406,3.5,8,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Import Beer,,50.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1007,1195,864.78,7019.74,0.09798,176.4645846091039,0.2564102564102564
275,bcls,product,33170,0.2538451,PABST BLUE RIBBON - CAN,33170,PABST BLUE RIBBON - CAN,pabst blue ribbon - can,PABST BLUE RIBBON , CAN,24,0.355,38.79,True,37.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056910403233'],CA,Canada,,,0.049,"The Original Pabst Blue Ribbon beer uses the choicest of nature's products to provide its prized flavour. The original smoothness goes down easy—without even a hint of bitter aftertaste.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/33170.jpeg,2664,3.9,107,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Domestic Beer,National Domestic Beer,101.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,G,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1131,22697.28,103336.56,0.41748,92.91463064098879,0.517948717948718
276,bcls,product,929141,0.25527614,PACIFIC WESTERN - CANTERBURY DARK MILD CAN,929141,PACIFIC WESTERN - CANTERBURY DARK MILD CAN,pacific western - canterbury dark mild can,PACIFIC WESTERN , CANTERBURY DARK MILD CAN,12,0.355,19.99,True,18.49,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Dark Lager,Domestic - BC Regional Beer,,,['00774558001450'],CA,Canada,,,0.05,"Canterbury features a smooth, mature taste to complement its bold, rich colour while retaining a lager's traditional, fresh finish. This classically brewed beer is a tad sweeter than its pale pilsner cousins and is a natural complement to a good Irish Stew, and most pub grub like fish and chips or steak and kidney pie.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/929141.jpeg,1558,3.6,181,,,,,False,False,False,False,False,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,109.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1135,6637.08,31144.42,0.213,93.84976525821595,0.558974358974359
277,bcls,product,364679,0.2538451,PACIFIC WESTERN - CARIBOO BLONDE CAN,364679,PACIFIC WESTERN - CARIBOO BLONDE CAN,pacific western - cariboo blonde can,PACIFIC WESTERN , CARIBOO BLONDE CAN,6,0.355,8.99,,8.99,,,Beer,Domestic - BC Beer,Blonde Ale,Domestic - BC Regional Beer,,,['00774558001306'],CA,Canada,,,0.055,"Blonde Lager: An easy-drinking, all-season lager that's white-gold in colour with a crisp and crushable light malt finish.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/364679.jpeg,3013,4.0,176,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,124.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,6417.69,27086.87,0.11714999999999999,76.73922321809647,0.6358974358974359
278,bcls,product,118726,0.25527614,PACIFIC WESTERN - CARIBOO GENUINE 24 PACK CAN,118726,PACIFIC WESTERN - CARIBOO GENUINE 24 PACK CAN,pacific western - cariboo genuine 24 pack can,PACIFIC WESTERN , CARIBOO GENUINE 24 PACK CAN,24,0.355,32.29,,32.29,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Regional Beer,,,['00774558000484'],CA,Canada,,,0.055,"Well-balanced draft beer: Clean consistent low hop beer that is slightly malty with a golden colour.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/118726.jpeg,1813,3.7,35,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,96.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,15446.759999999998,58541.77,0.46859999999999996,68.9073836961161,0.49230769230769234
279,bcls,product,63149,0.2538451,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,63149,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,pacific western - cariboo genuine draft can,PACIFIC WESTERN , CARIBOO GENUINE DRAFT CAN,6,0.355,8.99,,8.99,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Regional Beer,,,['00774558001122'],CA,Canada,,,0.055,"Well-balanced draft beer: Clean consistent low hop beer that is slightly malty with a golden colour.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/63149.jpeg,9604,3.5,316,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,177.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1135,20456.52,86339.96,0.11714999999999999,76.73922321809647,0.9076923076923077
280,bcls,product,361527,0.2538451,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,361527,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,pacific western - cariboo genuine draft can,PACIFIC WESTERN , CARIBOO GENUINE DRAFT CAN,12,0.355,17.29,,17.29,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Regional Beer,,,['00774558001139'],CA,Canada,,,0.055,"Well-balanced draft beer: Clean consistent low hop beer that is slightly malty with a golden colour.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/361527.jpeg,3582,3.5,269,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,152.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1135,15259.32,61932.78,0.23429999999999998,73.79428083653436,0.7794871794871795
281,bcls,product,131854,0.25527614,PACIFIC WESTERN - CARIBOO HONEY LAGER CAN,131854,PACIFIC WESTERN - CARIBOO HONEY LAGER CAN,pacific western - cariboo honey lager can,PACIFIC WESTERN , CARIBOO HONEY LAGER CAN,6,0.355,8.99,,8.99,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Regional Beer,,,['00774558000507'],CA,Canada,,,0.055,"Well-balanced lager: Slightly malty with some residual sweetness and a crisp, clean finish. It pairs well with spicy food or roast chicken.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/131854.jpeg,2570,3.5,247,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,125.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,5474.099999999999,23104.3,0.11714999999999999,76.73922321809647,0.6410256410256411
